page,title,date,total,available,type,pay,percent,dates,days
209312,[제로비즈캠퍼스] 하루만에 가상화폐 트레이딩 봇 만들기,2020.2.15 (토) 10:00 ~ 18:00,3.0,0.0,교육,유료,1.0,2020-02-15,(토)
209313,누구나 돈버는 마케팅! ( 컴퓨터 초보자 가능 ),2020.2.18 (화) 19:00 ~ 20:30,40.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-18,(화)
209316,[특강]초보도 하는 1억만들기 재테크,2020.3.1 (일) 13:00 ~ 17:00,35.0,0.0,세미나/컨퍼런스,유료,1.0,2020-03-01,(일)
209317,<사장 스쿨> Basic 과정 - '사장 교과서' 씹어 먹기,2020.3.28 (토) 14:00 ~ 17:00,6.0,0.0,세미나/컨퍼런스,유료,1.0,2020-03-28,(토)
209318,연봉30%올리고 업무시간 30%줄여주는 스마트워크 [5차],2020.2.18 (화) 19:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-02-18,(화)
209319,웹툰 배경제작툴 스케치업이란 무엇인가!!?,2020.4.12 (일) 15:00 ~ 17:00,20.0,0.0,교육,무료,1.0,2020-04-12,(일)
209320,작은기업대표님을 위한 1:1 마케팅 컨설팅 [5차],2020.2.19 (수) 19:00 ~ 22:00,1.0,0.0,교육,유료,1.0,2020-02-19,(수)
209321,마케팅과 온라인 콘텐츠 하루만에 정복하기 [5차],2020.2.20 (목) 19:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-02-20,(목)
209322,네이버블로그 3시간 왕초보탈출 [5차],2020.2.22 (토) 15:00 ~ 18:00,3.0,0.0,교육,유료,1.0,2020-02-22,(토)
209323,[CrossTalk] 제3회 고전의 유혹 <언어 신화 과학｜박찬국>,2020.2.22 (토) 15:00 ~ 17:00,50.0,0.0,강연,무료,1.0,2020-02-22,(토)
209325,"(오프라인, 부천) 안드로이드 모바일 모의해킹 실무 3일 과정 (3월 11일~)",2020.3.11 (수) 10:00 ~ 17:00,8.0,0.0,교육,유료,1.0,2020-03-11,(수)
209326,암호화폐-비트코인으로 수익내는 팀트레이딩 전략 및 기초부터 고급까지!,2020.2.16 (일) 16:00 ~ 19:30,60.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-16,(일)
209328,전업or투잡러를 위한 온라인 쇼핑몰 시작하기,2020.2.13 (목) 19:30 ~ 21:00,10.0,0.0,교육,무료,1.0,2020-02-13,(목)
209330,KUC1:1코디네이팅3개월과정,2020.2.13 (목) 20:00 ~ 20:30,1.0,0.0,기타,유료,1.0,2020-02-13,(목)
209331,4차혁명시대 IT를 왜배워야 할까,2020.2.26 (수) 15:00 ~ 17:00,30.0,0.0,교육,무료,1.0,2020-02-26,(수)
209332,"워드프레스 3시간 속성 마스터하기(2/21, 저녁반) - 원데이클래스",2020.2.21 (금) 19:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-02-21,(금)
209334,"워드프레스+쇼핑몰 4시간 속성 마스터(2/21, 오전반) - 원데이클래스",2020.2.21 (금) 09:00 ~ 13:00,3.0,0.0,교육,유료,1.0,2020-02-21,(금)
209336,2020년 부동산 투자 전략 세미나(2천만원으로 시작하는 역세권토지투자),2020.2.18 (화) 14:00 ~ 16:00,15.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-18,(화)
209339,[소모임] 마음정산 _ '나 사용 설명서' (2.19/2.26),2020.2.19 (수) 19:00 ~ 21:30,2.0,0.0,소모임/친목행사,유료,1.0,2020-02-19,(수)
209341,커리어회복탄력성카드 워크샵,2020.2.29 (토) 13:00 ~ 17:00,6.0,0.0,교육,유료,1.0,2020-02-29,(토)
209343,서비스 기획자/스타트업을 위한 1:1 멘토링,2020.2.23 (일) 10:30 ~ 12:30,6.0,0.0,기타,유료,1.0,2020-02-23,(일)
209344,나니!? 니혼고 and 콩글리시 모임,2020.2.22 (토) 15:00 ~ 17:00,5.0,0.0,소모임/친목행사,유료,1.0,2020-02-22,(토)
209347,(무료재테크교육) 효율적으로 돈모으기 특강,2020.6.27 (토) 15:00 ~ 17:00,50.0,50.0,교육,무료,0.0,2020-06-27,(토)
209348,3040 그녀들과 함께하는 옷장 속 뒷담화 <Her心탄회 옷수다> 1회 4/18(토) 서현도서관,2020.4.18 (토) 15:00 ~ 16:30,10.0,0.0,강연,무료,1.0,2020-04-18,(토)
209350,"먹는아로마 체험, 아로마테라피 무료 특강(3/3/화/오후8시/강남역)",2020.3.3 (화) 20:00 ~ 21:30,8.0,0.0,패션/뷰티,무료,1.0,2020-03-03,(화)
209352,2월 월간시그니처  [ BUY CHANGE 종목발표  ] *오전,2020.2.22 (토) 10:00 ~ 12:00,40.0,0.0,기타,유료,1.0,2020-02-22,(토)
209353,2월 월간시그니처  [ BUY CHANGE 종목발표  ] * 오후,2020.2.22 (토) 14:00 ~ 16:00,40.0,0.0,기타,유료,1.0,2020-02-22,(토)
209354,3월 평일세미나  [ BUY CHANGE 종목발표  ],2020.3.4 (수) 19:00 ~ 21:00,40.0,0.0,기타,유료,1.0,2020-03-04,(수)
209355,베트남 전문가와 함께 하는 베트남 비즈니스 독서모임,2020.2.29 (토) 10:00 ~ 12:00,20.0,0.0,교육,유료,1.0,2020-02-29,(토)
209356,주니어 유튜버 지도사 자격증 세미나 - 2월 28일(금) 울산,2020.2.28 (금) 15:00 ~ 19:00,10.0,0.0,세미나/컨퍼런스,유료,1.0,2020-02-28,(금)
209357,02.22(토) 낮 12시 창업경영중국세미나 :: 구글의 성공 방식 ::,2020.2.22 (토) 12:00 ~ 16:30,10.0,0.0,기타,무료,1.0,2020-02-22,(토)
209358,02.18(화) 오후 2시 4차산업 혁명시대 1인기업 성공경영특강(서울),2020.2.18 (화) 14:00 ~ 17:00,10.0,0.0,기타,무료,1.0,2020-02-18,(화)
209361,[강사모집1] 3차 2020 상반기 지역아동센터 찾아가는 SW 코딩 교실 / ~2 .16(일) 23: 00,2020.3.2 (월) 10:00 ~ 2020.6.12 (금) 18:00,255.0,0.0,기타,무료,1.0,2020-03-02,(월)
209363,제17차 세종국가리더십포럼,2020.2.19 (수) 15:00 ~ 17:00,50.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-19,(수)
209364,PowerBI 더 알아보기! 원데이워크샵!,2020.2.19 (수) 10:00 ~ 17:00,15.0,0.0,교육,유료,1.0,2020-02-19,(수)
209365,Self-Love Goddess Diary Workshop,2020.2.22 (토) 14:00 ~ 17:00,6.0,0.0,소모임/친목행사,유료,1.0,2020-02-22,(토)
209367,월급관리 스터디,2020.2.23 (일) 14:00 ~ 15:30,10.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-23,(일)
209378,일 매출 500만원에서 10개월에 1억을 만드는 노하우 전수! [독선생 박종윤 저자특강],2020.2.20 (목) 19:00 ~ 22:00,50.0,0.0,교육,유료,1.0,2020-02-20,(목)
209379,소상공인을 위한 유튜브 왕초보특강,2020.3.5 (목) 10:00 ~ 12:00,30.0,0.0,교육,무료,1.0,2020-03-05,(목)
209380,#31 '심리학자 김태형'과 함께하는 심리모임 안내,2020.2.18 (화) 19:30 ~ 21:30,7.0,0.0,소모임/친목행사,무료,1.0,2020-02-18,(화)
209381,[하드웨어 얼라이언스 6회] 코로나로 모임취소 예정,2020.3.17 (화) 10:30 ~ 11:00,15.0,0.0,세미나/컨퍼런스,유료,1.0,2020-03-17,(화)
209383,Start-UP IR & BAM DAY : 투자데이트,2020.2.24 (월) 16:00 ~ 20:00,50.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-24,(월)
209384,심리특강 브사(Brain Science),2020.2.22 (토) 19:30 ~ 21:00,20.0,0.0,강연,유료,1.0,2020-02-22,(토)
209388,(부산)좋아요/공유를 유혹하는 카드뉴스 제작기법 with PPT(3/1)-원데이클래스,2020.3.1 (일) 14:00 ~ 17:00,3.0,0.0,교육,유료,1.0,2020-03-01,(일)
209389,"워드프레스+쇼핑몰 4시간 속성 마스터(2/21, 오후반) - 원데이클래스",2020.2.21 (금) 14:00 ~ 18:00,3.0,0.0,교육,유료,1.0,2020-02-21,(금)
209390,"워드프레스 5시간 속성 마스터 과정(2/22, 오후반) - 원데이클래스",2020.2.22 (토) 13:00 ~ 18:00,3.0,0.0,교육,유료,1.0,2020-02-22,(토)
209393,[강사모집] SK텔레콤과 함께하는 2020년 1학기 장애청소년 행복코딩스쿨 외부강사,2020.2.14 (금) 18:00 ~ 18:30,120.0,0.0,기타,무료,1.0,2020-02-14,(금)
209394,ART&STORY 아트앤스토리 4기- 온라인 무료 공개강의 2월 16일,2020.2.16 (일) 14:00 ~ 15:00,100.0,0.0,교육,무료,1.0,2020-02-16,(일)
209395,ART&STORY 아트앤스토리 4기- 온라인 무료 공개강의 2월 23일,2020.2.23 (일) 14:00 ~ 15:00,100.0,0.0,교육,무료,1.0,2020-02-23,(일)
209396,"공개토론회 「인공지능 국가전략, 비판적 검토와 과제」",2020.2.21 (금) 15:00 ~ 17:00,40.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-21,(금)
209397,[초대이벤트] 연극 '작업의 정석' @코엑스,총 2회차 공연입니다. (*신청기간을 확인해주세요!!),20.0,0.0,이벤트/파티,무료,1.0,,
209399,창의융합코딩 강사과정(3월/4주) - 무료 (무기한 연기-코로나사태),2020.3.7 (토) 10:00 ~ 2020.3.28 (토) 15:00,10.0,0.0,교육,무료,1.0,2020-03-07,(토)
209400,글로벌 온라인 해외 판매 아마존 이베이 셀링 노하우 역직구 성공 사례 실전 글로벌셀러 특강,2020.3.17 (화) 19:00 ~ 21:30,15.0,0.0,교육,무료,1.0,2020-03-17,(화)
209401,"[영어/중국어회화 클래스] 시그니처 클래스, 극단적인 회화실력 향상 프로그램",2020.3.2 (월) 19:30 ~ 2020.3.16 (월) 21:30,390.0,0.0,교육,유료,1.0,2020-03-02,(월)
209403,[웨비나] MS가 내놓은 중소기업을 위한 차세대 ERP 소개 세미나,2020.2.20 (목) 14:00 ~ 15:30,20.0,0.0,교육,무료,1.0,2020-02-20,(목)
209407,[특강] 사업으로 월매출 9000만원 달성하는 비법,2020.4.8 (수) 20:00 ~ 22:00,20.0,0.0,강연,무료,1.0,2020-04-08,(수)
209410,성균관대학교 캠퍼스타운 영상&로고 공모전,2020.3.6 (금) 11:00 ~ 11:30,100.0,0.0,공모전,무료,1.0,2020-03-06,(금)
209411,Shopee(동남아 오픈마켓)에 대한 질의 응답 세미나,2020.3.13 (금) 19:00 ~ 21:00,10.0,0.0,교육,유료,1.0,2020-03-13,(금)
209412,부동산분야 무자본 월천창업! 매일경제 부동산아카데미에서 전문경영인과 함께 사업하시죠!,2020.2.14 (금) 09:00 ~ 2020.2.15 (토) 17:00,20.0,0.0,교육,유료,1.0,2020-02-14,(금)
209413,책 쓰기 프로젝트 18기 모집,2020.3.10 (화) 00:00 ~ 2020.4.12 (일) 17:00,10.0,0.0,교육,유료,1.0,2020-03-10,(화)
209414,[3/07 토 부산경남] 조영채 분별 워크숍,2020.3.7 (토) 11:30 ~ 16:00,4.0,0.0,교육,유료,1.0,2020-03-07,(토)
209415,4주간의 부수입 챌린지 참가자 모집,2020.3.16 (월) 16:30 ~ 2020.4.10 (금) 17:00,24.0,0.0,소모임/친목행사,유료,1.0,2020-03-16,(월)
209417,코칭원데이 특강,2020.2.22 (토) 10:00 ~ 11:30,10.0,0.0,교육,유료,1.0,2020-02-22,(토)
209418,[3/12 목 부산경남] 조영채 분별 워크숍,2020.3.12 (목) 11:30 ~ 16:00,4.0,0.0,교육,유료,1.0,2020-03-12,(목)
209419,<부의 확장> 천영록 대표 출간기념 세미나에 초대합니다! 3,2020.2.24 (월) 19:00 ~ 21:00,130.0,0.0,강연,유료,1.0,2020-02-24,(월)
209420,[3/17 화 부산경남] 조영채 분별 워크숍,2020.3.17 (화) 11:30 ~ 16:00,4.0,0.0,교육,유료,1.0,2020-03-17,(화)
209421,치킨으로 대동단결,2020.2.13 (목) 18:30 ~ 22:00,10.0,0.0,소모임/친목행사,무료,1.0,2020-02-13,(목)
209422,업무속도를 높이는 직장인스피치,2020.12.1 (화) 16:00 ~ 2020.12.31 (목) 16:30,100.0,72.0,강연,무료,0.27999997,2020-12-01,(화)
209424,일본취업세미나,2020.2.25 (화) 17:00 ~ 18:00,30.0,0.0,강연,무료,1.0,2020-02-25,(화)
209426,"업무능력을 높이는, 직장인을 위한 스피치특강",2020.2.28 (금) 19:00 ~ 21:00,20.0,0.0,강연,유료,1.0,2020-02-28,(금)
209427,합격으로 가는 면접스피치 특강,2020.2.28 (금) 16:00 ~ 18:00,20.0,0.0,강연,유료,1.0,2020-02-28,(금)
209431,코칭플레이스[코치 더 코치],2020.2.24 (월) 19:00 ~ 20:30,5.0,0.0,교육,유료,1.0,2020-02-24,(월)
209435,당신의 지루한 일상을 탈출시키는 '세부 한달살기',2020.3.14 (토) 18:00 ~ 18:30,12.0,0.0,여행,유료,1.0,2020-03-14,(토)
209436,MBC 네트워크 <사색의 공동체 스미다> 전준한 셰프/성악가 강연 녹화,2020.2.19 (수) 13:30 ~ 15:30,20.0,0.0,강연,무료,1.0,2020-02-19,(수)
209437,MBC 네트워크 <사색의 공동체 스미다> 이재갑 교수 강연 녹화,2020.2.19 (수) 16:00 ~ 18:00,20.0,0.0,방송/연예,무료,1.0,2020-02-19,(수)
209438,2020 연애업글 1시간의 사주/타로 테라피(2/25),2020.2.25 (화) 10:00 ~ 22:00,6.0,0.0,기타,유료,1.0,2020-02-25,(화)
209439,(부산)2020 연애업글 1시간의 사주/타로 테라피(3/21),2020.3.21 (토) 10:00 ~ 22:00,6.0,0.0,기타,유료,1.0,2020-03-21,(토)
209440,[연애 스터디] 언제까지 옆구리를 비워둘거야~,2020.2.19 (수) 19:30 ~ 21:30,5.0,0.0,기타,유료,1.0,2020-02-19,(수)
209442,피앤케이특허 오피스 아워 (무료 특허 멘토링) / 3차,2020.2.20 (목) 19:30 ~ 20:00,5.0,0.0,교육,무료,1.0,2020-02-20,(목)
209443,버터플라이 아이디어포럼 제72차,2020.4.10 (금) 19:00 ~ 22:00,13.0,0.0,세미나/컨퍼런스,유료,1.0,2020-04-10,(금)
209446,학교에서 배우기 어려운 실전 구직의 기술,2020.2.27 (목) 19:30 ~ 21:30,20.0,0.0,교육,유료,1.0,2020-02-27,(목)
209447,"대학교 자퇴생 및 휴학생 커뮤니티, 자휴넷!",2020.2.29 (토) 13:00 ~ 15:00,12.0,0.0,소모임/친목행사,유료,1.0,2020-02-29,(토)
209448,[인텔]디지털교과서 활용 및 AI 교육을 위한 Toolkit 특별연수,2020.2.27 (목) 10:00 ~ 2020.2.28 (금) 16:30,50.0,0.0,교육,무료,1.0,2020-02-27,(목)
209451,[무료특강] 마케팅에 효과적인 디자인 3/15,2020.3.15 (일) 10:00 ~ 12:00,10.0,0.0,교육,유료,1.0,2020-03-15,(일)
209452,"그려'봄, 봄의 당신을 그리다",2020.2.15 (토) 17:30 ~ 20:00,40.0,0.0,문화/예술,유료,1.0,2020-02-15,(토)
209453,"[국비무료과정,취업연계]네트워크 보안 하이테크과정 모집",2020.3.2 (월) 09:30 ~ 2020.12.31 (목) 17:00,25.0,0.0,교육,무료,1.0,2020-03-02,(월)
209459,연봉30%올리고 업무시간 30%줄여주는 스마트워크 [6차],2020.2.25 (화) 19:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-02-25,(화)
209460,작은기업대표님을 위한 1:1 마케팅 컨설팅 [6차],2020.2.26 (수) 19:00 ~ 22:00,1.0,0.0,교육,유료,1.0,2020-02-26,(수)
209461,마케팅과 온라인 콘텐츠 하루만에 정복하기 [6차],2020.2.27 (목) 19:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-02-27,(목)
209462,네이버블로그 3시간 왕초보탈출 [6차],2020.2.29 (토) 15:00 ~ 18:00,3.0,0.0,교육,유료,1.0,2020-02-29,(토)
209467,콩나물도 모르면서 하루만에 작곡하기,2020.2.22 (토) 14:00 ~ 16:00,6.0,0.0,강연,유료,1.0,2020-02-22,(토)
209469,합창봉사/ 나눔소리합창단,2020.3.31 (화) 11:30 ~ 12:00,50.0,0.0,취미활동,무료,1.0,2020-03-31,(화)
209471,(2/ 19 수) 무자본 무재고 글로벌셀러 창업하기 무료세미나,2020.2.19 (수) 14:00 ~ 17:00,20.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-19,(수)
209472,(2/ 26 수) 무자본 무재고 글로벌셀러 창업하기 무료세미나,2020.2.26 (수) 14:00 ~ 17:00,20.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-26,(수)
209474,"앵콜특강!! [책쓰기] 정강민 작가 무료특강(3기 모집) ""책, 누구나 쓸 수 있다""",2020.2.19 (수) 19:30 ~ 21:30,15.0,0.0,교육,무료,1.0,2020-02-19,(수)
209475,"컴퓨터활용능력 / (ITQ)한글,파워포인트,엑셀 수강생 모집.",2020.3.10 (화) 09:30 ~ 14:30,60.0,0.0,교육,무료,1.0,2020-03-10,(화)
209476,"빅데이터로 바라본 경제, 부동산 전망 및 대응책 강의 - 20년 3월",2020.3.19 (목) 10:00 ~ 13:00,413.0,0.0,강연,유료,1.0,2020-03-19,(목)
209477,"""40대, 미션을 만들고 실행하라.""",2020.2.29 (토) 10:00 ~ 12:00,10.0,0.0,강연,유료,1.0,2020-02-29,(토)
209478,★앵콜★2020년 한해를 주도하는 나만의 감정코칭,2020.2.29 (토) 17:00 ~ 19:00,40.0,0.0,강연,무료,1.0,2020-02-29,(토)
209481,[3월] 인생의 필수 과목 부동산 경매,2020.3.31 (화) 19:30 ~ 21:30,20.0,0.0,강연,유료,1.0,2020-03-31,(화)
209482,3차 오피스투어 - 성장의 시작은 이곳에서,2020.2.20 (목) 17:00 ~ 18:00,10.0,0.0,기타,무료,1.0,2020-02-20,(목)
209483,2020 여성가족부 여성 취·창업 동아리 [부천여성인력개발센터],2020.6.16 (화) 10:00 ~ 2020.12.31 (목) 17:00,12.0,0.0,교육,무료,1.0,2020-06-16,(화)
209484,[9차] 20대 월 천을 넘어 월 억에 도전하다.-마감,2020.2.29 (토) 14:00 ~ 16:00,4.0,0.0,교육,유료,1.0,2020-02-29,(토)
209485,변팬돌이 설명회,2020.2.15 (토) 15:00 ~ 2020.2.16 (일) 16:00,1000.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-15,(토)
209487,[PLAYDATA] 데이터 사이언티스트 양성과정 | 코딩테스트까지 한번에 준비하세요,2020.4.6 (월) 09:00 ~ 2020.9.21 (월) 18:00,15.0,0.0,교육,무료,1.0,2020-04-06,(월)
209488,[삼성동 영어] 미드 & English,2020.2.15 (토) 18:00 ~ 20:00,6.0,0.0,교육,유료,1.0,2020-02-15,(토)
209490,"[자기계발][커뮤니티] 습관프로젝트, 습프",2020.3.2 (월) 19:00 ~ 2020.4.21 (화) 16:00,19.0,0.0,소모임/친목행사,유료,1.0,2020-03-02,(월)
209492,<연기되었습니다>팬덤을 만드는 조직은 무엇이 다른가 | 메디치아카데미,2020.2.27 (목) 19:00 ~ 21:30,100.0,0.0,세미나/컨퍼런스,유료,1.0,2020-02-27,(목)
209493,남북청년 취창업 소모임-(주)공의 조빛나 대표 강의-,2020.2.18 (화) 18:30 ~ 21:00,5.0,0.0,강연,무료,1.0,2020-02-18,(화)
209494,[행사 취소] EMS 기술 및 시장 발전 전략,2020.2.27 (목) 13:30 ~ 17:00,100.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-27,(목)
209497,"[ 3/17 화 구리] 끼돌엄마 이지연 ""행복한 영재를 만드는 엄마습관""",2020.3.17 (화) 10:00 ~ 12:00,15.0,0.0,기타,유료,1.0,2020-03-17,(화)
209499,[2020 부동산 트렌드] 경매가 보이면 부동산이 보인다.,2020.2.27 (목) 19:00 ~ 21:00,30.0,0.0,세미나/컨퍼런스,유료,1.0,2020-02-27,(목)
209501,"워드프레스 프리미엄 중급과정 Customizing(2/17, 오후반) - 원데이클래스",2020.2.17 (월) 14:00 ~ 17:00,3.0,0.0,교육,유료,1.0,2020-02-17,(월)
209502,연 26% 까지 수익이 가능한 부자들만의 재테크 비밀 알아보기,2020.2.20 (목) 19:00 ~ 21:00,30.0,0.0,세미나/컨퍼런스,무료,1.0,2020-02-20,(목)
209503,"네이버 블로그, 운영/마케팅 2시간만에 끝내기(2/20) - 원데이클래스",2020.2.20 (목) 20:00 ~ 22:00,3.0,0.0,교육,유료,1.0,2020-02-20,(목)
209505,가장 빨리 강사가 되는 방법 - 어떤 강의,2020.2.21 (금) 11:00 ~ 13:00,20.0,0.0,강연,유료,1.0,2020-02-21,(금)
209506,1시간의 2020년 경자년 사주타로 신년운세(2/26),2020.2.26 (수) 10:00 ~ 22:00,3.0,0.0,기타,유료,1.0,2020-02-26,(수)
209507,2시간의 타로 테라피로 나와 미래 통찰(2/17),2020.2.17 (월) 10:00 ~ 22:00,3.0,0.0,기타,유료,1.0,2020-02-17,(월)
209508,나의 개 같은 사업이야기,2020.2.21 (금) 16:00 ~ 18:00,10.0,0.0,강연,유료,1.0,2020-02-21,(금)
209509,돈 없이 임대업 하는 21가지 방법,2020.2.21 (금) 19:00 ~ 21:00,8.0,0.0,강연,유료,1.0,2020-02-21,(금)
209510,최성호가 함께 하는 1인 기업 토크 모임,2020.2.21 (금) 15:00 ~ 17:00,6.0,0.0,소모임/친목행사,유료,1.0,2020-02-21,(금)
209511,해적들의 '유니콘 프로젝트',2020.2.21 (금) 14:00 ~ 16:00,7.0,0.0,세미나/컨퍼런스,유료,1.0,2020-02-21,(금)
209512,성인이 되어 속독을 배울 수 있는 이유,2020.2.15 (토) 11:00 ~ 12:30,2.0,0.0,교육,유료,1.0,2020-02-15,(토)
209513,성인이 되어 속독을 배울 수 있는 이유,2020.2.16 (일) 12:00 ~ 13:30,2.0,0.0,교육,유료,1.0,2020-02-16,(일)
209514,성인이 되어 속독을 배울 수 있는 이유,2020.2.17 (월) 19:30 ~ 21:00,2.0,0.0,교육,유료,1.0,2020-02-17,(월)
209515,성인이 되어 속독을 배울 수 있는 이유,2020.2.20 (목) 19:30 ~ 21:00,2.0,0.0,교육,유료,1.0,2020-02-20,(목)
209517,"만든다, 혼자서, 1인 법인 (실습형)",2020.2.21 (금) 14:00 ~ 18:00,6.0,0.0,교육,유료,1.0,2020-02-21,(금)
209520,인문고전 독서코칭,2020.4.11 (토) 15:00 ~ 18:00,14.0,0.0,교육,유료,1.0,2020-04-11,(토)
209522,[놀라운 강의] 아인슈타인의 교육철학에 관하여,2020.2.21 (금) 09:00 ~ 11:00,10.0,0.0,강연,유료,1.0,2020-02-21,(금)
209523,(대구) 더욱 강력해진 하루만에 책쓰기,2020.2.22 (토) 13:00 ~ 15:00,4.0,0.0,강연,유료,1.0,2020-02-22,(토)
209524,돈버는 유튜브 아카데미 설명회 (19일현재 10석 남았습니다.),2020.2.22 (토) 15:00 ~ 17:00,10.0,0.0,세미나/컨퍼런스,유료,1.0,2020-02-22,(토)
209526,2020 모빌리티 인사이트 데이(MID),2020.2.24 (월) 13:30 ~ 18:00,100.0,0.0,세미나/컨퍼런스,유료,1.0,2020-02-24,(월)
209529,자이언트 책쓰기 과정 - 책쓰기 수업 [창원 20차] 개강  안내!!,2020.2.15 (토) 22:00 ~ 22:30,10.0,0.0,교육,유료,1.0,2020-02-15,(토)
209530,하루만에 나만의 카카오톡 이미티콘 만들어 올리기!,2020.2.22 (토) 14:00 ~ 17:00,10.0,0.0,취미활동,유료,1.0,2020-02-22,(토)
209531,[ 3/21 토 강남] 생존육아 조은화 ABC에서 원서읽기까지,2020.3.21 (토) 14:00 ~ 16:00,20.0,0.0,교육,유료,1.0,2020-03-21,(토)
209532,봉준호 감독 스피치 따라잡기!,2020.2.15 (토) 14:00 ~ 16:00,3.0,0.0,강연,유료,1.0,2020-02-15,(토)
